ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,2024-01-23,749.7431,738.3826,754.649,733.4793,742.2271,7.516,1.0126,16124075.0,46270919.2
000688.SH,2024-01-22,742.2271,763.6012,764.6242,735.4063,765.4702,-23.2431,-3.0364,17115759.0,49925569.2
000688.SH,2024-01-19,765.4702,767.2392,773.1497,762.2642,768.2821,-2.8119,-0.366,12880392.0,40209639.9
000688.SH,2024-01-18,768.2821,752.2862,769.1193,741.3381,757.0449,11.2372,1.4844,17344119.0,51152319.4
000688.SH,2024-01-17,757.0449,775.8641,776.226,757.0449,777.4032,-20.3583,-2.6188,11754122.0,37491845.4
000688.SH,2024-01-16,777.4032,771.8404,777.53,765.4271,773.4051,3.9981,0.5169,13152859.0,41839701.6
000688.SH,2024-01-15,773.4051,774.9573,784.1906,770.9793,778.3583,-4.9532,-0.6364,12190529.0,41242676.4
000688.SH,2024-01-12,778.3583,788.0254,790.3773,778.1067,789.864,-11.5057,-1.4567,13106491.0,41960115.0
000688.SH,2024-01-11,789.864,775.3721,793.1363,775.1849,777.1526,12.7114,1.6356,13547240.0,44546851.9
000688.SH,2024-01-10,777.1526,779.08,790.3581,771.5837,782.9263,-5.7737,-0.7375,12740775.0,41242507.21
000688.SH,2024-01-09,782.9263,786.4801,793.5978,777.5601,784.4332,-1.5069,-0.1921,13703054.0,44711059.436
000688.SH,2024-01-08,784.4332,802.895,804.5987,783.7367,807.7294,-23.2962,-2.8842,13204224.0,41757658.981
000688.SH,2024-01-05,807.7294,820.3966,825.9385,803.4009,823.8475,-16.1181,-1.9564,13831363.0,45426509.995
000688.SH,2024-01-04,823.8475,831.2304,831.5542,817.7469,829.7721,-5.9246,-0.714,12465895.0,42807367.5
000688.SH,2024-01-03,829.7721,838.3022,842.1976,827.1787,839.8012,-10.0291,-1.1942,14285605.0,50256538.423
000688.SH,2024-01-02,839.8012,850.9687,850.9687,839.8012,852.0047,-12.2035,-1.4323,15138040.0,51299035.195
000688.SH,2023-12-29,852.0047,849.611,854.8785,848.3257,850.3851,1.6196,0.1905,17181516.0,58228339.811
000688.SH,2023-12-28,850.3851,828.4013,853.4909,828.3423,830.0574,20.3277,2.449,17920884.0,58015104.32
000688.SH,2023-12-27,830.0574,826.8309,833.8106,826.165,825.2578,4.7996,0.5816,12035678.0,41133739.403
000688.SH,2023-12-26,825.2578,836.5314,836.6613,822.4352,837.2221,-11.9643,-1.429,11693280.0,39113936.991
000688.SH,2023-12-25,837.2221,840.3789,845.5627,834.4294,843.3183,-6.0962,-0.7229,11853019.0,40991522.647
000688.SH,2023-12-22,843.3183,846.6663,851.479,839.7871,847.8169,-4.4986,-0.5306,14511892.0,47822787.226
000688.SH,2023-12-21,847.8169,832.3701,850.993,831.9265,835.7127,12.1042,1.4484,14325569.0,47125391.991
000688.SH,2023-12-20,835.7127,847.2721,847.5884,835.3058,845.8585,-10.1458,-1.1995,12112031.0,40050633.338
000688.SH,2023-12-19,845.8585,839.6436,850.4069,838.2057,840.6807,5.1778,0.6159,12152471.0,40580504.388
000688.SH,2023-12-18,840.6807,845.5383,847.5862,838.3173,847.507,-6.8263,-0.8055,12609513.0,42225498.75
000688.SH,2023-12-15,847.507,857.0101,859.2501,846.823,855.8981,-8.3911,-0.9804,12939167.0,44681226.996
000688.SH,2023-12-14,855.8981,865.0919,869.2943,855.4293,861.2509,-5.3528,-0.6215,13153971.0,47653504.729
000688.SH,2023-12-13,861.2509,868.8664,875.1919,861.0318,869.9667,-8.7158,-1.0019,14566895.0,53321368.117
000688.SH,2023-12-12,869.9667,876.6896,877.8266,866.8407,878.5159,-8.5492,-0.9731,15631617.0,57226812.693
000688.SH,2023-12-11,878.5159,859.9741,880.0279,854.805,868.2335,10.2824,1.1843,20641230.0,72770196.593
000688.SH,2023-12-08,868.2335,849.1607,868.2335,847.9267,847.4761,20.7574,2.4493,24478442.0,94208682.251
000688.SH,2023-12-07,847.4761,847.102,850.0813,839.0318,848.7905,-1.3144,-0.1549,17385923.0,64466064.943
000688.SH,2023-12-06,848.7905,843.8152,852.3061,842.5904,845.7994,2.9911,0.3536,15882736.0,55914808.939
000688.SH,2023-12-05,845.7994,859.4851,859.4851,845.6048,861.9198,-16.1204,-1.8703,15218409.0,53166198.1
000688.SH,2023-12-04,861.9198,867.834,873.5092,861.9198,867.5364,-5.6166,-0.6474,16454691.0,59449573.231
000688.SH,2023-12-01,867.5364,863.3343,869.8201,856.4403,865.6845,1.8519,0.2139,15860366.0,55550963.476
000688.SH,2023-11-30,865.6845,861.51,865.6845,857.6322,862.0363,3.6482,0.4232,16189968.0,54908404.367
000688.SH,2023-11-29,862.0363,870.4,872.8965,862.0363,871.9061,-9.8698,-1.132,16363503.0,58283069.949
000688.SH,2023-11-28,871.9061,868.8115,873.656,863.8138,868.0296,3.8765,0.4466,16621707.0,56020308.991
000688.SH,2023-11-27,868.0296,864.2671,869.8663,861.384,864.7739,3.2557,0.3765,16634920.0,56784293.267
000688.SH,2023-11-24,864.7739,875.5802,876.2576,863.8495,877.7703,-12.9964,-1.4806,14603206.0,49262059.673
000688.SH,2023-11-23,877.7703,869.8532,878.451,866.6299,870.7602,7.0101,0.8051,15187726.0,49653211.27
000688.SH,2023-11-22,870.7602,881.9566,884.7083,870.7602,884.8949,-14.1347,-1.5973,16915590.0,55664319.782
000688.SH,2023-11-21,884.8949,892.9197,896.9596,884.5996,892.631,-7.7361,-0.8667,19630210.0,66923767.634
000688.SH,2023-11-20,892.631,890.8977,896.0735,883.0271,891.3803,1.2507,0.1403,21501083.0,75556514.249
000688.SH,2023-11-17,891.3803,886.673,891.9482,884.5137,887.1105,4.2698,0.4813,18134883.0,60121508.231
000688.SH,2023-11-16,887.1105,898.7438,900.1495,886.7666,902.1802,-15.0697,-1.6704,18718815.0,62487615.877
000688.SH,2023-11-15,902.1802,912.6266,913.1959,900.6181,904.3413,-2.1611,-0.239,22918258.0,78400202.045
000688.SH,2023-11-14,904.3413,895.8138,904.7117,893.2805,896.5513,7.79,0.8689,21101284.0,71383848.694
000688.SH,2023-11-13,896.5513,893.5003,897.11,888.5499,889.7498,6.8015,0.7644,17875503.0,60665813.518
000688.SH,2023-11-10,889.7498,888.9868,894.6326,885.2974,893.7984,-4.0486,-0.453,16883019.0,59495469.69
000688.SH,2023-11-09,893.7984,897.9307,904.5864,891.4902,899.6255,-5.8271,-0.6477,20711730.0,67535789.57
000688.SH,2023-11-08,899.6255,890.8733,905.9381,889.8892,891.456,8.1695,0.9164,22146826.0,77396456.006
000688.SH,2023-11-07,891.456,887.2043,892.9885,883.7522,890.2065,1.2495,0.1404,19798147.0,69716348.463
000688.SH,2023-11-06,890.2065,880.603,891.5645,880.603,875.3725,14.834,1.6946,22588830.0,78633613.197
000688.SH,2023-11-03,875.3725,861.5448,877.0862,861.5448,859.9318,15.4407,1.7956,17361652.0,59698607.963
000688.SH,2023-11-02,859.9318,871.5508,875.2649,859.8892,869.9184,-9.9866,-1.148,14696377.0,49198119.706
000688.SH,2023-11-01,869.9184,874.0396,878.3267,868.4489,874.4056,-4.4872,-0.5132,16086212.0,54896205.468
000688.SH,2023-10-31,874.4056,882.4265,882.5592,869.0197,878.1287,-3.7231,-0.424,20324141.0,66543154.324
000688.SH,2023-10-30,878.1287,862.1168,881.8794,860.402,861.8515,16.2772,1.8886,24262162.0,83269625.851
000688.SH,2023-10-27,861.8515,843.8765,866.5435,842.5992,849.3091,12.5424,1.4768,19976172.0,65500325.153
000688.SH,2023-10-26,849.3091,841.9871,850.9947,837.468,848.6462,0.6629,0.0781,15464978.0,50289356.909
000688.SH,2023-10-25,848.6462,859.765,862.2045,848.6462,850.6142,-1.968,-0.2314,15689852.0,52342580.449
000688.SH,2023-10-24,850.6142,844.085,858.2946,839.0805,840.1434,10.4708,1.2463,15420049.0,52744225.878
000688.SH,2023-10-23,840.1434,857.4821,859.9884,836.6401,861.8093,-21.6659,-2.514,15304396.0,50846721.649
000688.SH,2023-10-20,861.8093,865.7751,872.7992,861.0837,870.1011,-8.2918,-0.953,15319707.0,54246922.284
000688.SH,2023-10-19,870.1011,864.4591,879.5542,864.0585,869.7616,0.3395,0.039,16604081.0,58463263.225
000688.SH,2023-10-18,869.7616,884.7064,884.9287,869.448,882.1911,-12.4295,-1.4089,14009232.0,49971189.342
000688.SH,2023-10-17,882.1911,874.282,884.9121,871.7941,874.0259,8.1652,0.9342,14405849.0,47364525.19
000688.SH,2023-10-16,874.0259,890.4828,890.942,870.6073,891.7201,-17.6942,-1.9843,16909757.0,55207431.181
000688.SH,2023-10-13,891.7201,895.4675,897.151,888.5398,899.984,-8.2639,-0.9182,16365379.0,53521875.85
000688.SH,2023-10-12,899.984,896.0022,901.4727,891.1662,893.4484,6.5356,0.7315,16006127.0,56574939.913
000688.SH,2023-10-11,893.4484,885.6277,895.1551,883.656,882.0437,11.4047,1.293,17694937.0,60569823.848
000688.SH,2023-10-10,882.0437,888.1459,892.4769,881.8362,887.2116,-5.1679,-0.5825,14728131.0,48711873.863
000688.SH,2023-10-09,887.2116,884.2036,890.9539,880.3388,887.7997,-0.5881,-0.0662,14532703.0,48920931.817
000688.SH,2023-09-28,887.7997,880.3943,890.0735,878.5871,880.17,7.6297,0.8668,14657804.0,50815144.562
000688.SH,2023-09-27,880.17,875.4349,886.6707,875.4349,876.051,4.119,0.4702,15841409.0,52175529.859
000688.SH,2023-09-26,876.051,876.2581,884.0215,873.9835,874.5545,1.4965,0.1711,14088806.0,48004383.433
000688.SH,2023-09-25,874.5545,880.3172,881.6997,874.205,882.8781,-8.3236,-0.9428,15043259.0,48847701.849
000688.SH,2023-09-22,882.8781,860.7277,883.2572,859.0872,860.3941,22.484,2.6132,15168082.0,51202088.302
000688.SH,2023-09-21,860.3941,862.6379,869.8602,860.3113,866.0227,-5.6286,-0.6499,10756565.0,34167406.689
000688.SH,2023-09-20,866.0227,870.032,876.9029,865.7926,873.6178,-7.5951,-0.8694,11526322.0,36777826.734
000688.SH,2023-09-19,873.6178,879.3453,880.2619,870.6621,879.5336,-5.9158,-0.6726,12530683.0,41605737.979
000688.SH,2023-09-18,879.5336,881.3829,888.6801,876.9104,887.0132,-7.4796,-0.8432,14389660.0,48388335.384
000688.SH,2023-09-15,887.0132,883.0739,893.9109,876.6237,880.8019,6.2113,0.7052,15945029.0,53692598.058
000688.SH,2023-09-14,880.8019,888.2602,892.7922,877.8223,889.1316,-8.3297,-0.9368,13108085.0,43523773.358
000688.SH,2023-09-13,889.1316,900.0035,902.5219,882.911,901.6221,-12.4905,-1.3853,15290497.0,50077710.476
000688.SH,2023-09-12,901.6221,905.9151,909.839,901.38,907.505,-5.8829,-0.6482,15686209.0,52651460.645
000688.SH,2023-09-11,907.505,901.5418,915.9892,895.6224,901.5063,5.9987,0.6654,20968300.0,69278651.695
000688.SH,2023-09-08,901.5063,895.5038,906.3371,894.3994,899.8284,1.6779,0.1865,17510457.0,58216341.512
000688.SH,2023-09-07,899.8284,929.3581,929.3581,899.2969,934.6043,-34.7759,-3.7209,17950120.0,63522799.298
000688.SH,2023-09-06,934.6043,926.25,936.8839,920.2453,930.6288,3.9755,0.4272,18227324.0,66686482.97
000688.SH,2023-09-05,930.6288,942.5562,947.9514,929.2516,942.4276,-11.7988,-1.252,17212030.0,63083342.767
000688.SH,2023-09-04,942.4276,935.8206,942.4528,927.58,934.7868,7.6408,0.8174,18012264.0,62949000.943
000688.SH,2023-09-01,934.7868,944.2507,945.7243,927.2084,942.6126,-7.8258,-0.8302,17556889.0,61217259.033
000688.SH,2023-08-31,942.6126,936.1949,949.4645,932.3352,939.6481,2.9645,0.3155,23925719.0,80642216.164
000688.SH,2023-08-30,939.6481,935.818,950.6977,928.4236,916.4552,23.1929,2.5307,27726785.0,91282953.027
000688.SH,2023-08-29,916.4552,878.7799,920.5417,878.7799,880.1914,36.2638,4.12,23830685.0,77816833.57
000688.SH,2023-08-28,880.1914,925.9997,927.6328,878.2617,870.3988,9.7926,1.1251,20051901.0,66689864.622
000688.SH,2023-08-25,870.3988,880.1672,882.4416,865.0887,885.4764,-15.0776,-1.7028,15625560.0,49567131.959
000688.SH,2023-08-24,885.4764,883.7991,895.9134,880.0304,879.459,6.0174,0.6842,14458614.0,47154854.216
000688.SH,2023-08-23,879.459,899.9612,899.9612,879.459,901.1284,-21.6694,-2.4047,12681585.0,41786236.083
000688.SH,2023-08-22,901.1284,896.7445,903.7842,877.624,892.0926,9.0358,1.0129,15881399.0,53800963.822
000688.SH,2023-08-21,892.0926,900.2241,907.6046,891.7448,904.2485,-12.1559,-1.3443,13615262.0,44318666.456
000688.SH,2023-08-18,904.2485,924.2961,924.2961,904.2485,910.3778,-6.1293,-0.6733,16818811.0,54330557.386
000688.SH,2023-08-17,910.3778,899.7992,913.8459,896.4352,901.7867,8.5911,0.9527,13304289.0,46633893.31
000688.SH,2023-08-16,901.7867,916.5863,920.353,901.6783,917.4499,-15.6632,-1.7073,12645853.0,44632967.299
000688.SH,2023-08-15,917.4499,933.0566,935.0059,911.5907,930.4952,-13.0453,-1.402,14348806.0,46272071.767
000688.SH,2023-08-14,930.4952,932.0922,934.2513,919.9442,938.7652,-8.27,-0.8809,12250489.0,43659133.614
000688.SH,2023-08-11,938.7652,960.0953,960.6452,938.7652,959.1699,-20.4047,-2.1273,11783185.0,42513961.046
000688.SH,2023-08-10,959.1699,957.2175,961.8582,954.4172,957.3687,1.8012,0.1881,10619882.0,41773777.909
000688.SH,2023-08-09,957.3687,961.5034,966.7032,956.4007,965.5321,-8.1634,-0.8455,11707097.0,44714813.16
000688.SH,2023-08-08,965.5321,967.4326,971.7249,965.0414,968.8975,-3.3654,-0.3473,11723743.0,45735849.707
000688.SH,2023-08-07,968.8975,973.2893,977.411,967.1574,975.7776,-6.8801,-0.7051,14225930.0,54452524.783
000688.SH,2023-08-04,975.7776,972.4839,976.9765,968.8195,970.3727,5.4049,0.557,13588524.0,51908722.126
000688.SH,2023-08-03,970.3727,962.5496,972.1585,962.0459,968.4389,1.9338,0.1997,11962658.0,46198267.93
000688.SH,2023-08-02,968.4389,967.6864,973.3857,965.9867,969.6827,-1.2438,-0.1283,12403790.0,50384998.428
000688.SH,2023-08-01,969.6827,969.405,971.5169,966.1281,968.9941,0.6886,0.0711,13167740.0,51472017.0
000688.SH,2023-07-31,968.9941,961.6885,973.9006,961.6885,962.6446,6.3495,0.6596,15253905.0,59277043.2
000688.SH,2023-07-28,962.6446,950.5145,963.005,948.2011,952.2956,10.349,1.0867,13856046.0,52912714.8
000688.SH,2023-07-27,952.2956,962.6089,964.6229,950.8089,961.5966,-9.301,-0.9672,12473734.0,47454831.182
000688.SH,2023-07-26,961.5966,963.554,967.6652,959.3198,964.396,-2.7994,-0.2903,12189232.0,48745037.7
000688.SH,2023-07-25,964.396,961.5218,965.6948,956.3666,950.5518,13.8442,1.4564,13204061.0,51279640.061
000688.SH,2023-07-24,950.5518,953.9648,961.3984,949.6377,955.5486,-4.9968,-0.5229,11588354.0,44365973.032
000688.SH,2023-07-21,955.5486,958.8863,963.9687,953.9349,961.1299,-5.5813,-0.5807,12792754.0,48045112.871
000688.SH,2023-07-20,961.1299,978.3844,978.6347,960.2906,975.1149,-13.985,-1.4342,14404593.0,52725932.419
000688.SH,2023-07-19,975.1149,986.9975,988.5474,973.3371,980.0185,-4.9036,-0.5004,12939210.0,54719448.12
000688.SH,2023-07-18,980.0185,985.2441,987.7106,980.0185,984.8212,-4.8027,-0.4877,14128257.0,56962134.355
000688.SH,2023-07-17,984.8212,988.8807,988.8807,982.0462,991.5585,-6.7373,-0.6795,14046030.0,56196970.381
000688.SH,2023-07-14,991.5585,999.7892,1002.8154,990.6153,995.9726,-4.4141,-0.4432,16804282.0,68045978.926
000688.SH,2023-07-13,995.9726,988.6965,997.7016,988.5887,984.9811,10.9915,1.1159,15896275.0,64678820.343
000688.SH,2023-07-12,984.9811,999.2363,1000.0103,984.0349,1001.414,-16.4329,-1.641,16631197.0,67191093.861
000688.SH,2023-07-11,1001.414,996.5586,1003.221,994.2616,993.731,7.683,0.7731,15145939.0,61331463.358
000688.SH,2023-07-10,993.731,992.7442,1001.0328,990.2509,991.8494,1.8816,0.1897,14149016.0,54344824.343
000688.SH,2023-07-07,991.8494,1001.0157,1002.446,989.6632,1002.1114,-10.262,-1.024,15591017.0,60289675.764
000688.SH,2023-07-06,1002.1114,1004.6671,1012.8474,1001.37,1005.7314,-3.62,-0.3599,15231644.0,64287377.294
000688.SH,2023-07-05,1005.7314,1013.3792,1016.8085,1004.5412,1015.3962,-9.6648,-0.9518,17758381.0,69501065.885
000688.SH,2023-07-04,1015.3962,1008.4331,1022.455,1004.1199,1008.3988,6.9974,0.6939,19590085.0,78168877.334
000688.SH,2023-07-03,1008.3988,1006.5773,1013.1852,999.1626,1005.1498,3.249,0.3232,20382267.0,85011402.543
000688.SH,2023-06-30,1005.1498,999.1819,1009.0966,997.5367,1001.4575,3.6923,0.3687,18964358.0,75156526.81
000688.SH,2023-06-29,1001.4575,1004.5434,1012.057,1001.4575,1008.2186,-6.7611,-0.6706,17583075.0,70478461.065
000688.SH,2023-06-28,1008.2186,1017.0812,1019.6687,996.1373,1011.3515,-3.1329,-0.3098,18586625.0,73973362.273
000688.SH,2023-06-27,1011.3515,1011.0821,1018.8955,1006.7875,1010.3139,1.0376,0.1027,17787955.0,66973507.617
000688.SH,2023-06-26,1010.3139,1011.1484,1029.9437,1006.3542,1020.2214,-9.9075,-0.9711,19884217.0,78401880.377
000688.SH,2023-06-21,1020.2214,1050.1242,1051.0235,1020.1422,1055.412,-35.1906,-3.3343,21023428.0,86510625.593
000688.SH,2023-06-20,1055.412,1054.5106,1058.6038,1043.4967,1055.4541,-0.0421,-0.004,23794637.0,98210003.771
000688.SH,2023-06-19,1055.4541,1053.3425,1059.9784,1044.9751,1052.883,2.5711,0.2442,23703244.0,97506851.878
000688.SH,2023-06-16,1052.883,1034.4248,1055.0788,1032.3141,1033.8503,19.0327,1.841,21132829.0,85733406.883
000688.SH,2023-06-15,1033.8503,1036.3109,1038.7231,1029.7398,1035.3136,-1.4633,-0.1413,21223890.0,86008114.35
000688.SH,2023-06-14,1035.3136,1038.8898,1040.3339,1031.0687,1039.4627,-4.1491,-0.3992,19049046.0,76346612.742
000688.SH,2023-06-13,1039.4627,1025.21,1043.9612,1021.2667,1026.6391,12.8236,1.2491,18988534.0,76481117.521
000688.SH,2023-06-12,1026.6391,1030.2582,1032.0937,1022.403,1032.551,-5.9119,-0.5726,20110923.0,79144447.058
000688.SH,2023-06-09,1032.551,1008.9027,1032.551,1003.3235,1007.1198,25.4312,2.5251,24684305.0,92922139.215
000688.SH,2023-06-08,1007.1198,1012.656,1014.5674,1001.7524,1019.0506,-11.9308,-1.1708,17727474.0,67639673.481
000688.SH,2023-06-07,1019.0506,1023.9501,1026.4648,1015.3388,1022.9844,-3.9338,-0.3845,15778532.0,63693249.071
000688.SH,2023-06-06,1022.9844,1047.9186,1048.2956,1021.0021,1051.7336,-28.7492,-2.7335,18426402.0,74379922.945
000688.SH,2023-06-05,1051.7336,1063.1494,1068.298,1049.4464,1053.2906,-1.557,-0.1478,17502161.0,73780939.362
000688.SH,2023-06-02,1053.2906,1055.9483,1059.2489,1047.3682,1053.549,-0.2584,-0.0245,18112868.0,72564650.445
000688.SH,2023-06-01,1053.549,1048.9542,1067.2286,1044.979,1053.9095,-0.3605,-0.0342,20426297.0,81363288.116
000688.SH,2023-05-31,1053.9095,1040.3387,1053.9095,1037.6277,1044.4253,9.4842,0.9081,18804422.0,77601945.793
000688.SH,2023-05-30,1044.4253,1025.8257,1047.4726,1022.1507,1028.3796,16.0457,1.5603,17457968.0,69227145.676
000688.SH,2023-05-29,1028.3796,1041.27,1047.3601,1026.826,1038.6612,-10.2816,-0.9899,18659870.0,78556835.786
000688.SH,2023-05-26,1038.6612,1023.8581,1040.6728,1022.1115,1021.7194,16.9418,1.6582,15634356.0,65742723.946
000688.SH,2023-05-25,1021.7194,1016.9164,1023.4249,1006.7905,1011.7735,9.9459,0.983,16642805.0,66550871.801
000688.SH,2023-05-24,1011.7735,1011.1241,1024.0659,1006.7144,1016.1058,-4.3323,-0.4264,17253064.0,66555091.732
000688.SH,2023-05-23,1016.1058,1029.1436,1029.3268,1016.1058,1032.1118,-16.006,-1.5508,15240431.0,56630553.798
000688.SH,2023-05-22,1032.1118,1040.8291,1048.4735,1027.441,1040.1612,-8.0494,-0.7739,16554774.0,63112310.423
000688.SH,2023-05-19,1040.1612,1040.3461,1048.9048,1036.9679,1034.8222,5.339,0.5159,20303218.0,78787510.283
000688.SH,2023-05-18,1034.8222,1031.4041,1038.5154,1027.7566,1029.6495,5.1727,0.5024,19118822.0,71590896.833
000688.SH,2023-05-17,1029.6495,1025.4468,1035.145,1024.182,1025.8656,3.7839,0.3688,16864851.0,60956850.977
000688.SH,2023-05-16,1025.8656,1029.3297,1033.8183,1022.3382,1025.7852,0.0804,0.0078,17614131.0,64673406.126
000688.SH,2023-05-15,1025.7852,1013.526,1025.9054,1006.2993,1014.1052,11.68,1.1518,16836051.0,63962743.041
000688.SH,2023-05-12,1014.1052,1028.3604,1036.8794,1014.0205,1025.971,-11.8658,-1.1565,15956440.0,59112338.372
000688.SH,2023-05-11,1025.971,1035.1831,1042.3169,1025.5695,1025.7059,0.2651,0.0258,17588344.0,61442553.017
000688.SH,2023-05-10,1025.7059,1031.129,1038.1062,1018.0784,1034.2124,-8.5065,-0.8225,22885687.0,71446868.978
000688.SH,2023-05-09,1034.2124,1058.373,1063.0194,1034.1858,1057.2139,-23.0015,-2.1757,19030597.0,78166984.508
000688.SH,2023-05-08,1057.2139,1050.0999,1063.8948,1046.2641,1049.0884,8.1255,0.7745,17974243.0,71848727.848
000688.SH,2023-05-05,1049.0884,1062.6626,1067.4137,1047.0917,1064.2044,-15.116,-1.4204,19637312.0,79294805.69
000688.SH,2023-05-04,1064.2044,1077.8519,1082.8354,1060.3044,1087.8686,-23.6642,-2.1753,20084234.0,84227253.464
000688.SH,2023-04-28,1087.8686,1060.7062,1089.7418,1060.7062,1068.0119,19.8567,1.8592,20603987.0,95217179.555
000688.SH,2023-04-27,1068.0119,1063.5302,1082.031,1059.95,1069.0054,-0.9935,-0.0929,18987330.0,88951331.859
000688.SH,2023-04-26,1069.0054,1072.6959,1085.9677,1060.1333,1076.8646,-7.8592,-0.7298,22745807.0,101368656.897
000688.SH,2023-04-25,1076.8646,1095.9456,1102.386,1068.7178,1096.3774,-19.5128,-1.7798,22597602.0,101866667.944
000688.SH,2023-04-24,1096.3774,1116.6656,1118.7652,1089.9618,1116.8252,-20.4478,-1.8309,23101640.0,101253179.263
000688.SH,2023-04-21,1116.8252,1162.938,1167.5365,1116.8252,1164.9478,-48.1226,-4.1309,28650984.0,123461125.024
000688.SH,2023-04-20,1164.9478,1134.9374,1165.6827,1134.9374,1134.4041,30.5437,2.6925,27229110.0,125797256.34
000688.SH,2023-04-19,1134.4041,1131.7402,1151.6751,1127.7143,1129.8171,4.587,0.406,20114570.0,104122564.522
000688.SH,2023-04-18,1129.8171,1130.8127,1137.8301,1114.8347,1140.1303,-10.3132,-0.9046,19347408.0,96219153.369
000688.SH,2023-04-17,1140.1303,1134.0507,1151.3983,1134.0507,1136.2134,3.9169,0.3447,22116216.0,106058779.471
000688.SH,2023-04-14,1136.2134,1107.6247,1137.9521,1095.9566,1100.1259,36.0875,3.2803,23625575.0,116304145.252
000688.SH,2023-04-13,1100.1259,1122.3706,1124.7093,1098.1183,1129.4062,-29.2803,-2.5925,21642002.0,104596744.966
000688.SH,2023-04-12,1129.4062,1118.1286,1139.0881,1112.4454,1121.7402,7.666,0.6834,21288229.0,107404476.704
000688.SH,2023-04-11,1121.7402,1132.2222,1138.6179,1109.2238,1129.1723,-7.4321,-0.6582,21302438.0,109725195.185
000688.SH,2023-04-10,1129.1723,1164.9829,1171.3049,1126.0469,1161.0214,-31.8491,-2.7432,26075743.0,132660481.893
000688.SH,2023-04-07,1161.0214,1149.536,1162.5715,1141.8277,1146.9642,14.0572,1.2256,22424695.0,112598687.63
000688.SH,2023-04-06,1146.9642,1127.0315,1165.3352,1127.0315,1129.0844,17.8798,1.5836,26538856.0,137333131.257
000688.SH,2023-04-04,1129.0844,1122.383,1147.7318,1115.7391,1126.4885,2.5959,0.2304,26905799.0,133820017.384
000688.SH,2023-04-03,1126.4885,1093.0751,1128.2317,1090.7461,1081.5406,44.9479,4.1559,22345749.0,112681541.727
000688.SH,2023-03-31,1081.5406,1063.2879,1083.1624,1059.3604,1065.6902,15.8504,1.4873,16056229.0,79942699.628
000688.SH,2023-03-30,1065.6902,1065.3871,1070.1058,1053.5267,1062.1362,3.554,0.3346,16252582.0,78790289.031
000688.SH,2023-03-29,1062.1362,1039.7949,1076.0582,1035.6779,1038.6252,23.511,2.2637,18078374.0,87270623.688
000688.SH,2023-03-28,1038.6252,1059.6662,1065.9492,1037.0076,1057.4871,-18.8619,-1.7837,17470067.0,79848094.051
000688.SH,2023-03-27,1057.4871,1057.1723,1070.1846,1044.7016,1060.9865,-3.4994,-0.3298,20895865.0,95171918.032
000688.SH,2023-03-24,1060.9865,1058.1192,1064.1248,1051.0479,1058.9879,1.9986,0.1887,20005305.0,91345727.61
000688.SH,2023-03-23,1058.9879,1030.4658,1058.9879,1030.4658,1034.0494,24.9385,2.4117,20085463.0,92513367.157
000688.SH,2023-03-22,1034.0494,1031.6142,1039.1577,1028.3053,1030.1859,3.8635,0.375,17059582.0,75836218.612
000688.SH,2023-03-21,1030.1859,1024.5325,1030.1859,1020.5172,1025.3214,4.8645,0.4744,15983189.0,68357468.91
000688.SH,2023-03-20,1025.3214,1016.2287,1035.278,1012.451,1015.7576,9.5638,0.9415,20209621.0,88801513.312
000688.SH,2023-03-17,1015.7576,1002.3656,1021.8344,995.0794,992.4352,23.3224,2.35,19707246.0,83230830.954
000688.SH,2023-03-16,992.4352,1001.5166,1010.2789,990.1628,1007.3043,-14.8691,-1.4761,16082071.0,62856063.103
000688.SH,2023-03-15,1007.3043,1016.1778,1027.1658,1007.1799,1013.3904,-6.0861,-0.6006,17202626.0,69700214.429
000688.SH,2023-03-14,1013.3904,997.7704,1017.693,989.3317,998.9069,14.4835,1.4499,18844123.0,74141319.517
000688.SH,2023-03-13,998.9069,992.9416,1000.0178,991.1574,993.5522,5.3547,0.5389,15444107.0,59463126.921
000688.SH,2023-03-10,993.5522,990.8994,1003.8865,987.4988,998.3033,-4.7511,-0.4759,15658157.0,61260192.998
000688.SH,2023-03-09,998.3033,996.5634,1003.1974,992.2082,994.8858,3.4175,0.3435,14563629.0,59155878.336
000688.SH,2023-03-08,994.8858,989.707,996.8059,987.9691,990.575,4.3108,0.4352,13918512.0,51460668.801
000688.SH,2023-03-07,990.575,1005.6193,1008.0787,990.2126,1007.6347,-17.0597,-1.693,16561087.0,58853540.435
000688.SH,2023-03-06,1007.6347,999.7237,1011.0346,991.6618,998.9005,8.7342,0.8744,16894733.0,67507755.741
000688.SH,2023-03-03,998.9005,996.0998,1002.4766,990.2691,988.8943,10.0062,1.0119,15729559.0,59048269.474
000688.SH,2023-03-02,988.8943,994.5436,997.4647,987.9103,994.634,-5.7397,-0.5771,16987362.0,60486332.441
000688.SH,2023-03-01,994.634,989.1076,998.0649,984.5922,990.4668,4.1672,0.4207,16923481.0,59409788.693
000688.SH,2023-02-28,990.4668,991.4395,994.7261,980.1039,986.2821,4.1847,0.4243,13030246.0,52437860.132
000688.SH,2023-02-27,986.2821,988.1077,996.1181,983.9222,990.6316,-4.3495,-0.4391,13105651.0,51998040.873
